review,label,language,product_name,product_description
"الشكلاطات غير الثلث ديال الحجم ديال شكلاطة عادية. الحجم ديالهم قد كيندر. هادي خيبة أمل صغيرة ليا أنا اللي كنبغي الحلاوة بزاف...

ولكن واخا هاكاك راه بنان بزاف. عجباتني بزاف البنة ديال الخزامة اللي فيهم.

لقيت هاد الشكلاطات ناقصين حلاوة على الشكلاطة الأمريكية العادية، غير البيضة هي اللي حلوة كثر.

فالمجموع، هاد الشكلاطات هدية غزالة... (لشي دري صغير ههه).

ولكن كون عرفت بلي غانخلص 20 دولار على قد شكلاطة وحدة بحال كادبوري، كون فكرت جوج مرات...","{""plaintes"": [""La taille des chocolats est très petite (un tiers d'une tablette normale, taille Kinder), ce qui est une déception pour l'utilisateur."",""Le prix est jugé trop élevé pour la quantité (20 $ pour l'équivalent d'une seule tablette de chocolat de taille normale).""],""compliments"": [""Les chocolats sont plutôt délicieux."",""La saveur de lavande est particulièrement appréciée."",""Les chocolats sont moins sucrés que le chocolat américain typique."",""Considérés comme un excellent cadeau.""]}",arabic_darija,Lavender Flavored Gourmet Chocolate Bars,"These gourmet chocolate bars feature a distinctive lavender flavor, offering a unique and delicious taste. Each bar is small in size, comparable to Kinder chocolates, and is crafted to deliver a rich experience that is not excessively sweet. The product range includes a white chocolate variant, which is noted for its comparatively sweeter profile. Presented as attractive gift bars, they are suitable for those seeking specialty chocolates with unique flavor combinations."
"La montre est vraiment magnifique et sa taille est parfaite. Le bracelet est également superbe. Pour ce prix, j'en suis très satisfaite.","{""plaintes"": [], ""compliments"": [""La montre est très belle"", ""Sa taille est parfaite"", ""Le bracelet est magnifique"", ""Excellent rapport qualité-prix (très satisfait du produit pour son prix)""]}",french,Watch,"An elegant and beautiful watch, featuring a perfect size and a superb strap."
جربتو زوين بزاف معندي منقول,"{""plaintes"": [], ""compliments"": [""Le produit est excellent"", ""Le client n'a rien à redire""]}",arabic_darija,Not specified,Not specified
زوينة مقارنة مع ثمن ديالها,"{""plaintes"": [], ""compliments"": [""Bon rapport qualité-prix.""]}",arabic_darija,Not specified,Not specified
"Love the Dot, Hate the Tap Portable! This device will not hold a charge for even one day. The dots are amazing though.","{""plaintes"": [""Le Tap Portable est détesté"",""L'appareil ne tient pas la charge pendant une journée""],""compliments"": [""Le Dot est adoré"",""Les Dots sont incroyables""]}",english,Portable Tablet and Smart Speaker,A product bundle that includes a portable tablet and a smart speaker (Dot). The tablet features a rechargeable battery.
"Had Sour Harr zwin bezzef, walakin hada ghesh f'l'ichhar. Kaywesslo lik ghi 9ar3a wa7da, o kayakhdo 10 dollarat 3la tawsil. Ya3ni katqam 3lik b 20 dollar l'kol 5 oz dyal sour harr. Hadchi machi ma3qoul ga3! W l'a3jab, ba9in mabeddloch lwesf dyalhom!","{""plaintes"": [""La publicité est mensongère"",""Une seule bouteille est livrée"",""Les frais de livraison sont élevés (10 dollars)"",""Le rapport quantité/prix est excessif (20 dollars pour 5 oz de Sour Harr)"",""La description du produit n'a pas été mise à jour""],""compliments"": [""Le Sour Harr est très bon""]}",latin_darija,Hot Sauce,A 5 oz bottle of hot sauce.
باش نجدد كراسي مطبغين,"{""plaintes"": [], ""compliments"": []}",arabic_darija,Not specified,Not specified
"Had joujou sghir mferra7, walakin ma 3amali-ch bezaf. Bach ywelli sahel f l-isti3mal, kanensa7 b wahd l-battriya lih. Ghadi ykhassek hta Amazon Prime bach l-mousi9a tkhdem mezian. Sinon ghadi teb9a kat9elleb f telephon dyalek 3la l-aghniya dyalek.","{""plaintes"": [""Manque de praticité"", ""Nécessite une batterie"", ""Nécessite un abonnement Amazon Prime pour que la musique fonctionne correctement""], ""compliments"": [""C'est un petit jouet amusant""]}",latin_darija,Musical Toy,"A small and cute musical toy. It requires a battery for practical and easy operation. For optimal music playback and seamless song access, a subscription service (e.g., Amazon Prime) is necessary."
"J'adore le produit, mais je suis mécontent(e) qu'il y ait eu deux promotions dessus chez Best Buy. Une première, 18 jours après mon achat, proposait 50 $ de rabais. Aujourd'hui, 23 jours après l'achat en ligne, l'offre est de 80 $ de rabais. Ils refusent de m'aider ; on m'a dit qu'après 15 jours, c'était trop tard !","{""plaintes"": [""Le produit a été l'objet de deux promotions importantes (50 $ puis 80 $) peu de temps après l'achat du client."",""Le client n'est pas satisfait que ces réductions de prix soient survenues 18 et 23 jours après son achat."",""Le service client de Best Buy a refusé d'aider le client en invoquant une politique de non-assistance après 15 jours.""],""compliments"": [""Le client adore le produit.""]}",french,Not specified,Not specified
Un peu gros quand même.,"{""plaintes"": [""Le produit est un peu gros.""], ""compliments"": []}",french,Unspecified Product,A product characterized by its thickness.
"Had l-tablet sghir bezaf w kaykhdem mzian. Benti kat7ma9 3lih... N9der ngoul, rah mzyan l-mubtadi2in.","{""plaintes"": [], ""compliments"": [""Elle est très petite"", ""Elle est efficace"", ""Ma fille l'adore"", ""Elle est adaptée aux débutants""]}",latin_darija,Tablet,"A compact and efficient tablet, designed with a small form factor for portability and ease of use. It is particularly suitable for beginners, offering a user-friendly experience for basic tasks and entry-level needs."
العسل الكحل هو اللي مغلب على الخل، و الشيبوتلي ما بانش بالقوة اللي كنت باغي. ولكن فالمجمل، هي صوص باربيكيو دايزة. كتجي زوينة بزاف إيلا تخلطات مع شي طنجرة ديال اللوبيا محمرة.,"{""plaintes"": [""La mélasse domine le mélange"",""Le goût du chipotle n'est pas assez prononcé""],""compliments"": [""C'est une sauce barbecue acceptable dans l'ensemble"",""Elle est très bonne mélangée à un plat de haricots cuits""]}",arabic_darija,Barbecue Sauce,"A barbecue sauce flavored with black honey (molasses), vinegar, and chipotle."
معظم الباعة اللي شفتهم فأمازون كيبيعو هاد الشي (كاع النكهات) بثلاثة ديال الدولارات للقصديرة أو كتر، و الشحن داخل. أي واحد كيخلص هاد الأتمنة راه مسطي. السوبرمارشيات ديال الحومة تقريبا ديما عندهم قواطي ديال Chef Boyardee حجم 15 أوقية ف بروموسيون بدرهم للقصديرة. و المحلات الكبار بحال 'بيغ لوتس' غالبا كيلقاو فيهم شي نكهات بنفس الثمن. أما بالنسبة للمذاق، غادي نعاود ليكم لي قال هنري هيل فآخر فيلم 'غودفيلاس' – هاد الشي ماشي باستا. راه غير شعرية و كيتشوب.,"{""plaintes"": [""Le prix du produit est excessif chez la plupart des vendeurs sur Amazon (trois dollars ou plus la boîte)"",""Le produit n'est pas de vraies pâtes"",""Le goût est comparé à des nouilles avec du ketchup""],""compliments"": []}",arabic_darija,Chef Boyardee,Canned pasta product. Packaged in a 15 oz can. Available in multiple flavors.
"Mazal ma deqqt had l-mayoniz, walakin 3titou nejma we7da 7it zaydin fih MSG. Ma kanetsh kayna lay7et l-mkonat f s-saf7a, w ana ghaleṭ 7sab liya belli ma ghaykounouch fih shi mkonat khaybin, 7it houwa ghir mayoniz.","{""plaintes"": [""Le produit contient du GMS (Glutamate Monosodique)"", ""La liste des ingrédients n'était pas disponible sur la page du produit""], ""compliments"": []}",latin_darija,Mayonnaise,Contains Monosodium Glutamate (MSG).
"La livraison chez eux, c'est comme la connexion internet au Maroc : les deux sont lentes.","{""plaintes"": [""Livraison très lente""], ""compliments"": []}",french,Delivery Service,"A logistics and transportation service designed for delivering goods to customers. This service is characterized by slow processing and transit times, potentially leading to extended waiting periods for received items."
"كنبغي الماكلة الهندية. غالبية أصحابي ما كايحملوهاش، داكشي علاش قليل فين كناكلها. هادشي هو أقرب ماكلة ديال الريسطورة اللي درت ف حياتي. كايبان ليا حتى الناس كاملين كايبغيوها، حيت السوبرماركتات اللي حدايا ديما كايكون سالا لي منها. (وأنا ساكن ف بلاصة ماكايتكالش فيها هاد النوع ديال الماكلة بزاف.) منين كايجيبو ستوك جديد، كاناخد كاع داكشي اللي كايكون عندهم. تيقو ولا ماتيقوش، كانسوق طوموبيل ل ثلاثة ولا أربعة ديال السوبرماركتات باش نلقى منها موجودة.

أنا كانتبع نضام ديال دكتور أتكينز الأصلي اللي فيه كارب قليل. هادشي پيرفيت. كاتعطيني داك المذاق اللي كانبغي ف الدجاج، بسكريات وكارب قلال بزاف ف كل وجبة (ماشي بحال بزاف ديال لي صوص ديال الباربيكيو وديال التشميلة).

هي فيها شوية الملح. غا باش تكونو عارفين، استعملو زبدة ما فيهاش الملح.","{""plaintes"": [""Le produit est un peu salé.""],""compliments"": [""Son goût est comparable à celui d'un plat de restaurant."",""Il est parfait pour un régime faible en glucides (Dr. Atkins)."",""Il est faible en sucre."",""Il est faible en glucides."",""Il confère le goût désiré au poulet."",""Le produit est très populaire, souvent en rupture de stock, et le client fait de grands efforts pour s'en procurer.""]}",arabic_darija,Sauce de Cuisson Indienne,"Sauce de cuisson ou marinade de style indien, conçue pour être utilisée avec du poulet. Ce produit est faible en sucre et en glucides, ce qui le rend compatible avec les régimes faibles en glucides comme le régime Atkins. La sauce a une saveur salée, il est donc recommandé de le utiliser avec du beurre non salé."
